Index	Name
DescTormSyn	life when struck
DescSlowSyn	Ghoul Touch: Slows Target 5% per level
SkillnameTriumphant	Triumphant Strike
SkillnameSunspear	Sunspear
SkillnameWingedStrike	Winged Strike
SkillnameEnfilade	Enfilade
SkillnameLightswarm	Lightswarm
SkillnameACHarmony	Defensive Harmony
SkillnameBladesOfLight	Blades of Light
SkillnameBalance	Balance
SkillnameRejuvLG	Pact of Blood
SkillnameWrathWings	Wings of Wrath
SkillnameHadesGate	Hades Gate
SkillnameDoom	Doom
SkillnameWayOfTheSdr	Way of the Spider
SkillnameShadowRef	Shadow Refuge
SkillnameBlackLotus	Black Lotus Strike
SkillnameBlossom	Death Blossom
SkillnameWayOfThePh	Way of the Phoenix
SkillnameScorpionBlade	Scorpion Blade
SkillnameDarkEmbrace	Dark Embrace
SkillnameShadowBlade	Shadow Blade
SkillnameBlink	Blink
SkillnameShurryFlurry	Starburst
SkillnamePreMed	Premeditation
SkillnameBoomKaboom	Rain of Bombs
SkillnameGodSaveThe	Perfect Being
SkillnameCautious	Cautious Strike
SkillnameLionStance	Lion Stance
SkillnameThunderSlam	Thunder Slam
SkillnameBearStance	Bear Stance
SkillnameBerStrike	Berserker Strike
SkillnameHamRadio	Hamstring
SkillnameSnakeStance	Snake Stance
SkillnameBloodshed	Bloodshed
SkillnameEagleStance	Eagle Stance
SkillnameBattleMed	Battle Meditation
SkillnameImmocopter	Fire Splash
SkillnameConvection	Convection
SkillnameEclairFourche	Forked Lightning
SkillnameConduction	Conduction
SkillnameBerserkFury	Berserk Fury
SkillnameLightningSh	Lightning Shield
SkillnameStampede	Stampede
SkillnameStormwind	Stormwind
SkillnameSDrk	Summon Darklings
SkillnameSRam	Summon Rampagor
SkillnameSLam	Summon Lamia
SkillnameSOvr	Summon Overlord
SkillnameDemonBlood	Demon Blood
SkillnameBarbWire	Barb Wire
SkillnameSpectralTorment	Spectral Torment
SkillnameGhoulTouch	Ghoul Touch
SkillnameDarkLegion	Dark Legion
SkillnameSlowTotem	Death's Fury Totem
SkillnameBloodTotem	Blood Tide Totem
SkillnameShadowTotem	Liche Totem
SkillnameElemTotem	Elemental Totem
SkillnameAlphaTotem	Alpha Totem
SkillnameTotMast	Demon Seed
SkillnameFrostCTotem	Frostclaw Totem
SkillnameFireHTotem	Fireheart Totem
SkillnameLoaTotem	Mana Tide Totem
SkillnameStormeyeT	Stormeye Totem
SkillnameBlessedLife	Blessed Life
SkillnameLemu	Lemures
SkillnameBTHS	Blood Thorns
SkillnameHmmmmm	Vessel of Judgement
SkillnameSpHeal	Light and Shadow
SkillnameRad2	Radiance
SkillnameColdFear	Cold Fear
SkillnameManaCircle	Circle of Mana
SkillnameArcTorrent	Arcane Torrent
SkillnameArcPower	Arcane Power
SkillnameMageArmor	Mage Armor
SkillsdTriumphant	\red;requires a spear or javelin\white;\nmelee attack that temporarily boosts your defense
SkillsdSunspear	\red;requires a javelin\white;\njavelin attack that bounces, turning into a stunning bolt
SkillsdWingedStrike	\red;requires a spear or javelin\white;\ncharge the target and deliver a powerful knockback attack
SkillsdEnfilade	\red;requires a javelin\green;\npress and hold mouse button for rapid fire\white;\nthrow a continuous stream of javelins at your enemies
SkillsdLightswarm	\red;requires a spear or javelin\white;\nmelee attack that unleashes homing spirits of light
SkillsdACHarmony	\white;passive - the gods protect you in battle, slowing your attackers
SkillsdBladesOfLight	\white;provides self or target ally with magical thorns of light
SkillsdBalance	\white;passive - adds a flat bonus to your defense rating
SkillsdRejuvLG	\white;enchants the party, returning life when struck with a weapon
SkillsdWrathWings	\white;passive - greatly increases your movement speed
SkillsdHadesGate	\red;requires a melee weapon\white;\nteleport into a corpse, damaging and knocking back enemies
SkillsdDoom	\white;curse - adds points to all physical damage taken
SkillsdWayOfTheSdr	\white;passive - enables you to inflict powerful poisonous attacks
SkillsdShadowRef	\red;requires a melee weapon\white;\nmelee attack that temporarily protects your well-being
SkillsdBlackLotus	\red;requires a melee weapon\white;\nadds a wave of expanding poison to a melee attack
SkillsdBlossom	\red;requires a melee weapon\white;\nadds a searing shockwave of fire to a melee attack
SkillsdWayOfThePh	\white;passive - enables you to inflict powerful fiery attacks
SkillsdScorpionBlade	\red;requires a throwing knife\white;\ninflict deadly poison with a thrown knife attack
SkillsdDarkEmbrace	\red;requires a throwing knife\white;\nthrowing knife attack that stuns a single target
SkillsdShadowBlade	\red;requires a throwing knife\white;\ndeadly throwing knife that instantly kills the target
SkillsdBlink	\white;teleport to a target, stunning enemies around you
SkillsdShurryFlurry	\white;throw multiple magical homing ninja stars around you
SkillsdPreMed	\white;passive - reduces all assassin skill timers by a percentage
SkillsdBoomKaboom	\white;pound the target area with a hail of explosives
SkillsdGodSaveThe	\white;passive - grants a chance to avoid taking damage
SkillsdCautious	\red;requires two melee weapons\white;\nmelee attack that temporarily reduces damage taken
SkillsdLionStance	\white;stance - increases damage dealt and damage received
SkillsdThunderSlam	\red;requires a melee weapon\white;\nmelee attack that blasts out a stunning thunderclap
SkillsdBearStance	\white;stance - increases all your elemental resistances
SkillsdBerStrike	\red;requires a melee weapon\white;\nmelee attack that temporarily boosts physical damage
SkillsdHamRadio	\red;requires a melee weapon\white;\nyour attack and subsequent attacks stun the target
SkillsdSnakeStance	\white;stance - adds fire, cold and lightning damage to your attacks
SkillsdBloodshed	\red;requires a melee weapon\white;\nmelee attack that sprays the area with demon blood
SkillsdEagleStance	\white;stance - slowly regenerates lost hit points over time
SkillsdBattleMed	\red;requires two melee weapons\white;\nmelee attack that increases your mana regeneration
SkillsdImmocopter	\red;requires a melee weapon\white;\nmelee attack that sets the ground around the target on fire
SkillsdConvection	\white;passive - heed the call of the fire spirits
SkillsdEclairFourche	\red;requires a melee weapon\white;\nmelee attack that shoots out snaking bolts of lightning
SkillsdConduction	\white;passive - heed the call of the storm spirits
SkillsdBerserkFury	\white;passive - increases attack, movement and recovery rate
SkillsdLightningSh	\white;cast a retaliatory shield of lightning on self and nearby allies
SkillsdStampede	\red;requires a throwing axe\white;\nthrow multiple axes that stun and knock back enemies
SkillsdStormwind	\white;passive - increases melee damage and missile speed of throwing weapons
SkillsdSDrk	\white;summon shadow beasts to tear your enemies apart
SkillsdSRam	\white;summon small numbers of strong defensive shadows
SkillsdSLam	\white;summon many powerful shadow ghost creatures
SkillsdSOvr	\white;summon a shadow overlord to lead your phantom army
SkillsdDemonBlood	\white;passive - your shadows' aura increases spell damage
SkillsdBarbWire	\white;passive - grants your darklings damage reflection
SkillsdSpectralTorment	\white;passive - your rampagors heal when they take damage
SkillsdGhoulTouch	\white;passive - provides your lamia with a slowing attack
SkillsdDarkLegion	\white;passive - increases your overlord's bonus to army size
SkillsdSlowTotem	\white;corpse totem - adds elemental damage to the party's attacks
SkillsdBloodTotem	\white;corpse totem - boosts life of the party by a percentage
SkillsdShadowTotem	\white;corpse totem - grants all party members a bonus to attributes
SkillsdElemTotem	\white;corpse totem - increases elemental damage of the party
SkillsdAlphaTotem	\white;corpse totem - increases physical damage of the party
SkillsdTotMast	\white;passive bonus - increases maximum allowed number of totems\nsummons a corpse that can be used to create totems
SkillsdFrostCTotem	\white;corpse totem - casts waves of cold at nearby enemies
SkillsdFireHTotem	\white;corpse totem - casts a barrage of meteors at nearby targets
SkillsdLoaTotem	\white;corpse totem - rapidly regenerates the party's mana
SkillsdStormeyeT	\white;corpse totem - casts a crackling discharge of lightning
SkillsdBlessedLife	\white;passive - reduces all incoming physical damage
SkillsdLemu	\red;requires a melee weapon\n\tan;(works only after using Arcane Strike)\white;\nmelee attack that unleashes multiple homing ice wraiths
SkillsdBTHS	\red;requires a melee weapon\n\tan;(works only after using Arcane Strike)\white;\nmelee attack that blasts enemies with burning thorns
SkillsdHmmmmm	\white;when active, periodically casts divine blasts at nearby targets
SkillsdSpHeal	\white;passive - improves your Vessel of Judgement spell depending on alignment
SkillsdRad2	\white;passive - slows attackers and increases gold drops
SkillsdColdFear	\white;nova of icy terror that forces nearby monsters to flee
SkillsdManaCircle	\white;passive - regenerates mana when you kill an enemy
SkillsdArcTorrent	\white;strike enemies in front of you with the power of the void
SkillsdArcPower	\white;passive - provides mastery over all schools of magic
SkillsdMageArmor	\white;passive - magically increases your total defense rating
SkillanBoL	Light's Blades
SkillanRLG	Blood Pact
SkillanWoS	Spider's Way
SkillanBL	Black Lotus
SkillanWoP	Phoenix' Way
SkillanFL	Forked Ltng
SkillanBTT	Blood Totem
SkillanSWT	Liche Totem
DescThrDmg	Throwing Weapons: Melee Damage: 
DescDmgToMP	 percent of damage taken goes to mana
DescMelDmg	Weapon Damage: 
DescSlowsThem	Slows Attacker by 
DescHPSV	Maximum Life per level
DescFDtoWPN	Fire Damage to Weapon
DescPDtoWPN	Poison Damage to Weapon
ModitemUpgraded	Already upgraded!
ModitemArrrgh	to We Have A Bug Here
ModitemAvoidance	Chance to Avoid Damage
ModitemHPMinBonus	Bonus to Summoned Minion Life
Spider	Spider
DescOnEachHit	 per hit
SkillnameTS	T. Strike
DescDamageIncr	Damage Taken Increased by 
SkillanSOR	Rock Shower
Nether	Nether
Fuse	Fuse
SkillnameGuardianSp	Guardian Spirit
SkillnameDefenderSp	Defender Spirit
SkillnameProtectorSp	Protector Spirit
SkillnameGreaterM	Greater Manifestations
SkillnameShamansPath	Shaman's Path
DescAncSpi	Ancient Spirits: 
DescMoreAncSyn	Extra Ancient Spirits per level
BloodSynL	Adds to Bloodlust Damage per level
BloodSynE	Adds to Bloodlust Elemental Damage per level
DescBloodPhysAC	Bloodlust Spell: Damage: 
DescBloodElemAC	Bloodlust Spell: Elemental Damages: 
DescBloodPhysAD	Adds to Bloodlust Spell: Damage: 
DescBloodElemAD	Adds to Bloodlust Spell: Elemental Damages: 
GMAddsDmg	Adds Damage to Ancient Spirits: 
GMAddsLife	Adds Life to Ancient Spirits: 
DescBasedOnType	(Based on Spirit Type)
SkillsdGuardianSp	\white;summons a guardian spirit to attack enemies with axe skills
SkillsdDefenderSp	\white;summons a defender spirit to fight and take damage for you
SkillsdProtectorSp	\white;summons a protector spirit with a powerful melee attack
SkillsdGreaterM	\white;passive - improves the quantity and quality of your spirits
SkillsdShamansPath	All Stances: adds area of effect to your battle stances to boost allies\nEagle Stance: adds mana regeneration bonus when active\nProtector Spirit: increases damage dealt by the Bloodlust spell\n\n\white;passive - improves various barbarian and ancient spirit skills
DescGuardian	Uses various Axe Skills
DescDefender	Uses Level 3 Retaliate
DescProtector	Casts Level 1 Bloodlust
GuardianSpirit	Guardian Spirit
DefenderSpirit	Defender Spirit
ProtectorSpirit	Protector Spirit
DescYPL	Adds Area Effect: +2 Yards per level
DescAddsRadius	Stances: Adds to Radius: 
DescNMRegenBlock	\n\dgreen;prevents monsters from healing on hit/kill
improved attributes	(none)
added deadly strike	(none)
increased resistances	(none)
increased exp gain	(none)
added crushing blow	(none)
improved damage	(none)
improved armor class	(none)
adds to amazon skills	(none)
adds to druid skills	(none)
adds to necromancer skills	(none)
adds to paladin skills	(none)
adds to sorceress skills	(none)
DescCrusNr	Crusaders: 
DescFCLDmg	Fire/Cold/Lightning Damage: 
DescOverAllElem	 per element
DescAFCLDmg	Aura Adds Fire/Cold/Lightning Damage: 
DescAuraRad	Aura Radius: 
DescFCL	fire/cold/lightning damage
DescAuraMade	Turns the fire/cold/lightning damage bonus into an aura
SkillnameHey	Summon Crusader Spirit
SkillsdHey	\white;summons a powerful crusader spirit to aid you in battle
SkillanHY	S. Crus. Sp.
SkillnameRepent	Jihad
SkillsdRepent	\white;passive - your crusader's elemental damage affects other units
Ligeia	Ligeia
SkillnameCircleOfLife	Circle of Life
SkillsdCircleOfLife	\white;passive - regenerates life when you kill an enemy
DescSnakez	 snakes
DescHPBonus	Life Bonus: 
DescPerCD	 per character level
DescLifeWhenStruck	 life when struck
DescManaWhenStruck	 mana when struck
DescRadiusAround	Radius around Commanded Monster: 
DescNovaRad	Command Radius: 
DescFreezesAtt	Freezes Attacker 
DescCrushEm	Crushing Blow: 
DescRadBon	Bonus to Charm Radius: 
DescRadSynC	+0.6 yards per level
DescAttSyR	Bonus to Attack Rating per level
RadSynD	Aura Radius: +3.3 yards
SkillnameCharm	Charm
SkillnameHuffAndPuff	Killer Instinct
SkillnameAlwaysHits	Tranquil Spirit
SkillnameSurvivalist	Extinction
SkillnameDireCharms	Dire Charm
SkillnameBrambles	Brambles
SkillnameThrillOfTheHunt	Thrill of the Hunt
SkillnameSotFit	Survival of the Fittest
SkillnameFriends	Friendship
SkillsdCharm	\white;converts a small area of monsters, forcing them to fight for you
SkillsdHuffAndPuff	\orange;once commanded, the monster retains the bonus forever\white;\ncommand - increases damage of your converted monsters
SkillsdAlwaysHits	\orange;once commanded, the monster retains the bonus forever\white;\ncommand - anything that hits your converted monsters is slowed
SkillsdSurvivalist	\orange;once commanded, the monster retains the penalty forever\white;\ncommand - reduces poison resistance of your converted monsters
SkillsdDireCharms	\dgrey;each point in Charm cancels out one point in Dire Charm\white;\n\npassive - increases the area of effect of your Charm skill
SkillsdBrambles	\orange;once commanded, the monster retains the bonus forever\white;\ncommand - causes your converted monsters to reflect damage
SkillsdThrillOfTheHunt	\orange;once commanded, the monster retains the bonus forever\white;\ncommand - enables your converted monsters to deal crushing blows
SkillsdSotFit	\orange;once commanded, the monster retains the penalty forever\white;\ncommand - lowers physical resistance of your converted monsters
SkillsdFriends	\white;passive - increases the radius of your monster commands
SkillanSurv	Surv. Instinct
SkillanTotH	Hunt's Thrill
SkillanSOTHF	Surv. o/t F.
DescNovaBon	Command Radius Bonus: 
DescToNext	percent to other attacks
eur	Cube Reagent\n\orange;Dull Arcane Shards
eus	Cube Reagent\n\orange;Regular Arcane Shards
eut	Cube Reagent\n\orange;Glowing Arcane Shards
eux	Cube Reagent\n\orange;Brilliant Arcane Shards
DescPhFSyn	Adds Physical and Fire Damage (Diminishing Returns)
PhFdplev	Physical and Fire Damage per Level
DescThisIsHoly	\orange;(not counting skill bonuses from items)\nputting points into a holy skill disables all unholy skills\nHoly Skill
DescThisIsUnholy	\purple;(not counting skill bonuses from items)\nputting points into an unholy skill disables all holy skills\nUnholy Skill
Inarius	Inarius
High Cleric Dorian	High Cleric Dorian
High Cleric Gray	High Cleric Gray
NunOfVanity	Nun of Vanity
Crystal Ball	Crystal Ball
Glass Skull the Jagged	Glass Skull the Jagged
a66	Idol of Vanity
a67	Congratulations. You got it\nSpirit of Damnation
SkillnameDSPR	Death Spiral
TehOvarlord	\gold;Inarius
FleshdoomTD	\gold;Creature of Flame
IdolOfVanity	Idol of Vanity
SpiritOfDamnation	Spirit of Damnation
a68	Horazon's Focus
CursedShadowfang	Horazon's Focus
FleshdoomTDF	\gold;Horazon's Familiar
SkillanDFT	Death's Totem
SkillanMMT	Mana T. Totem
DescIASSyn	Attack Speed per Level
DescMRS	Added Mana Recovery Rate per Level
SPESynDesc	Eagle Stance: Adds to Mana Recovery Rate: 
DescTLSyn	Totem Life per Level
DescOverSyn	Aura Bonus to Maximum Minions per Level
DescTLDesc	to Totem Life
DescOver	over 
DescPctLS	 percent of Light Speed)
DescAka	(or 
DescHammers	 blasts
DescHolySynLAS	adds Enhanced Damage (Alignment: Holy)
DescUnholySynLAS	adds Extra Targets (Alignment: Unholy)
ToJudgements	To Vessel of Judgement Spell:
DescPctHoly	 percent (Alignment: Holy)
DescHammersUnh	 extra targets (Alignment: Unholy)
SummTotem	Shadowgate Totem
mon_shieldgen	Shield Generator Summons Undead
SuperSumm	\gold;Ennead Necromancer
mon_summonar	Summons Undead
GuardThing	Death Machine
DescSparklies	 bolts
ModitemDiffCrank	 Increased Difficulty Setting
ModitemNirMorph	Cube to Morph between Staff and Bow
ModitemDAeq	Level 10 Demon Blood Aura when Equipped
ModitemElix	Damage when using a Healing Potion
Martyr's Garb	Martyr's Garb
Martyr's Mantle	Martyr's Mantle
Martyr's Death Mask	Martyr's Death Mask
Martyr's Slippers	Martyr's Slippers
Martyr's Crucifix	Martyr's Crucifix
Martyr's Girdle	Martyr's Girdle
Transcendent Vestments	Transcendent Vestments
Transcendent Cloak	Transcendent Cloak
Transcendent Veil	Transcendent Veil
Transcendent Handguards	Transcendent Handguards
Transcendent Legguards	Transcendent Legguards
Nirvana's Raiments	Nirvana's Raiments
Nirvana's Tunic	Nirvana's Tunic
Nirvana's Crown	Nirvana's Crown
Nirvana's Girdle	Nirvana's Girdle
Nirvana's Gaunts	Nirvana's Gaunts
Nirvana's Branch	Nirvana's Branch
Rathma's Asc	Rathma's Ascension
Rathma's Talons	Rathma's Talons
Sankekur's Glory	Sankekur's Glory
Sankekur's W	Sankekur's Wrath
Nature's Branch	Nature's Branch
Nature's Crown	Nature's Crown
Caoi D	Caoi Dulra
The Elements	The Elements
Arc Dark	Archangel Dark Angel
Rathma's Mantra	Rathma's Mantra
Firestorm	Firestorm
Icestorm	Icestorm
Thunderstorm	Thunderstorm
Manastorm	Manastorm
The Elements	The Elements
Nexus	Nexus
Celestia's M	Celestia's Myth
Celestia's Thunderbolt	Celestia's Thunderbolt
Celestia's Aim	
Bul Kathos' Negotiator	Bul Kathos' Negotiator
Bul Kathos' Furs	Bul Kathos' Furs
Bul Kathos' Crown	Bul Kathos' Crown
Bul Kathos' Fist	Bul Kathos' Fist
Bul Kathos' Stride	Bul Kathos' Stride
Bul Kathos' Th	Bul Kathos' Throne
Heaven's Children	Heaven's Children
Thunder Tribe's Fury	Thunder Tribe's Fury
Bear Tribe's Furs	Bear Tribe's Furs
Snake Tribe's Fangs	Snake Tribe's Fangs
Crane Tribe's Reach	Crane Tribe's Reach
Wolf Tribe's Swiftness	Wolf Tribe's Swiftness
Witchhunter's Attire	Witchhunter's Attire
Witchhunter's Steel	Witchhunter's Steel
Witchhunter's Faith	Witchhunter's Faith
Witchhunter's Hood	Witchhunter's Hood
Witchhunter's Fire	Witchhunter's Fire
Witchhunter's Conviction	Witchhunter's Conviction
Nature's Reach	Nature's Reach
DescShower	Uses Level 1 Shower of Rocks\nReceives your Pet Commands at 1/4 Effectiveness
SkillnameLeader	Leader of the Sun
SkillnameLifeblood	Lifeblood
SkillnameWolfStance	Wolf Stance
SkillnameSummonThB	Summon Thunder Bear
SkillnameUnholyPrayer	Unholy Prayer
SkillnameDivApparition	Divine Apparition
SkillnameMFlare	Arcane Fury
SkillsdLeader	\green;press and hold mouse button for rapid fire\white;\nchannel the power of your pagan deities into nearby allies
SkillsdLifeblood	\white;rapidly replenishes the life of self or target ally over time
SkillsdWolfStance	\white;stance - increases attack, hit recovery and movement speed
SkillsdSummonThB	\orange;you can use pet commands on your thunder bear\n\red;requires a staff\white;\nsummons a ferocious bear to rain stone blocks on your enemies
SkillsdUnholyPrayer	\green;press and hold mouse button for rapid fire\white;\nchannel dark forces, making allies invulnerable and boosting damage
SkillsdDivApparition	\white;teleport to target location, freezing nearby monsters on arrival
SkillsdMFlare	\white;temporarily provides a large bonus to your cast rate
SkillanLotS	Sun's Leader
SkillanSTB	S. Thunder Bear
SkillanDivA	Divine App.
ModitemDmgMinBonus	Bonus to Summoned Minion Damage
ModitemNeedsUpgraded	Can Be Upgraded with Attribute Challenge 1
Sacred Sunstone	(Amazon Challenge Item)\nSacred Sunstone
Shadow Vortex	(Assassin Challenge Item)\nShadow Vortex
Worldstone Orb	(Barbarian Challenge Item)\nWorldstone Orb
Caoi Dulra Fruit	(Druid Challenge Item)\nCaoi Dulra Fruit
Soulstone Shard	(Necromancer Challenge Item)\nSoulstone Shard
Orb of Divinity	(Paladin Challenge Item)\nEye of Divinity
Nexus Crystal	(Sorceress Challenge Item)\nNexus Crystal
x01	Sacred Sunstone
x02	Shadow Vortex
x03	Worldstone Orb
x04	Caoi Dulra Fruit
x05	Soulstone Shard
x06	Eye of Divinity
x07	Nexus Crystal
DescPctManaKept	 percent of Current Mana
ModitemAm	Life Bonus to Leader of the Sun
ModitemDr	Life to Summon Thunder Bear
ThunderBear	Thunder Bear
Path	Path
Leviathan	Leviathan
Endor	Endor
Nebiros	Nebiros
Inti	Inti
Slime	Slime
Aiwass	Aiwass
Epicenter	Epicenter
Hallucination	Hallucination
Huracan	Huracan
Glare	Glare
DescFaCaRa	% Faster Cast Rate
w10	ウルフ・ヘッド (1)
w11	ホーク・ヘルム (1)
w12	アントラーズ (1)
w13	ファルコン・マスク (1)
w14	スピリット・マスク (1)
w15	ジョウボーン・キャップ (1)
w16	ファングド・ヘルム (1)
w17	ホーンド・ヘルム (1)
w18	アソールト・ヘルメット (1)
w19	アヴェンジャー・ガード (1)
w20	タージ (1)
w21	ロンダッシュ (1)
w22	ヘラルディック・シールド (1)
w23	アエリン・シールド (1)
w24	クラウン・シールド (1)
w25	プリザーブド・ヘッド (1)
w26	ゾンビー・ヘッド (1)
w27	アンラヴェラー・ヘッド (1)
w28	ガーゴイル・ヘッド (1)
w29	デーモン・ヘッド (1)
k01	サークレット (1)
k02	コロネット (1)
k03	ティアラ (1)
k04	ダイアデム (1)
w30	ウルフ・ヘッド (2)
w31	ホーク・ヘルム (2)
w32	アントラーズ (2)
w33	ファルコン・マスク (2)
w34	スピリット・マスク (2)
w35	ジョウボーン・キャップ (2)
w36	ファングド・ヘルム (2)
w37	ホーンド・ヘルム (2)
w38	アソールト・ヘルメット (2)
w39	アヴェンジャー・ガード (2)
w40	タージ (2)
w41	ロンダッシュ (2)
w42	ヘラルディック・シールド (2)
w43	アエリン・シールド (2)
w44	クラウン・シールド (2)
w45	プリザーブド・ヘッド (2)
w46	ゾンビー・ヘッド (2)
w47	アンラヴェラー・ヘッド (2)
w48	ガーゴイル・ヘッド (2)
w49	デーモン・ヘッド (2)
k05	サークレット (2)
k06	コロネット (2)
k07	ティアラ (2)
k08	ダイアデム (2)
w50	ウルフ・ヘッド (3)
w51	ホーク・ヘルム (3)
w52	アントラーズ (3)
w53	ファルコン・マスク (3)
w54	スピリット・マスク (3)
w55	ジョウボーン・キャップ (3)
w56	ファングド・ヘルム (3)
w57	ホーンド・ヘルム (3)
w58	アソールト・ヘルメット (3)
w59	アヴェンジャー・ガード (3)
w60	タージ (3)
w61	ロンダッシュ (3)
w62	ヘラルディック・シールド (3)
w63	アエリン・シールド (3)
w64	クラウン・シールド (3)
w65	プリザーブド・ヘッド (3)
w66	ゾンビー・ヘッド (3)
w67	アンラヴェラー・ヘッド (3)
w68	ガーゴイル・ヘッド (3)
w69	デーモン・ヘッド (3)
k09	サークレット (3)
k10	コロネット (3)
k11	ティアラ (3)
k12	ダイアデム (3)
w70	ウルフ・ヘッド (4)
w71	ホーク・ヘルム (4)
w72	アントラーズ (4)
w73	ファルコン・マスク (4)
w74	スピリット・マスク (4)
w75	ジョウボーン・キャップ (4)
w76	ファングド・ヘルム (4)
w77	ホーンド・ヘルム (4)
w78	アソールト・ヘルメット (4)
w79	アヴェンジャー・ガード (4)
w80	タージ (4)
w81	ロンダッシュ (4)
w82	ヘラルディック・シールド (4)
w83	アエリン・シールド (4)
w84	クラウン・シールド (4)
w85	プリザーブド・ヘッド (4)
w86	ゾンビー・ヘッド (4)
w87	アンラヴェラー・ヘッド (4)
w88	ガーゴイル・ヘッド (4)
w89	デーモン・ヘッド (4)
k13	サークレット (4)
k14	コロネット (4)
k15	ティアラ (4)
k16	ダイアデム (4)
w90	ウルフ・ヘッド (5)
w91	ホーク・ヘルム (5)
w92	アントラーズ (5)
w93	ファルコン・マスク (5)
w94	スピリット・マスク (5)
w95	ジョウボーン・キャップ (5)
w96	ファングド・ヘルム (5)
w97	ホーンド・ヘルム (5)
w98	アソールト・ヘルメット (5)
w99	アヴェンジャー・ガード (5)
e10	タージ (5)
e11	ロンダッシュ (5)
e12	ヘラルディック・シールド (5)
e13	アエリン・シールド (5)
e14	クラウン・シールド (5)
e15	プリザーブド・ヘッド (5)
e16	ゾンビー・ヘッド (5)
e17	アンラヴェラー・ヘッド (5)
e18	ガーゴイル・ヘッド (5)
e19	デーモン・ヘッド (5)
k17	サークレット (5)
k18	コロネット (5)
k19	ティアラ (5)
k20	ダイアデム (5)
e20	ウルフ・ヘッド (6)
e21	ホーク・ヘルム (6)
e22	アントラーズ (6)
e23	ファルコン・マスク (6)
e24	スピリット・マスク (6)
e25	ジョウボーン・キャップ (6)
e26	ファングド・ヘルム (6)
e27	ホーンド・ヘルム (6)
e28	アソールト・ヘルメット (6)
e29	アヴェンジャー・ガード (6)
e30	タージ (6)
e31	ロンダッシュ (6)
e32	ヘラルディック・シールド (6)
e33	アエリン・シールド (6)
e34	クラウン・シールド (6)
e35	プリザーブド・ヘッド (6)
e36	ゾンビー・ヘッド (6)
e37	アンラヴェラー・ヘッド (6)
e38	ガーゴイル・ヘッド (6)
e39	デーモン・ヘッド (6)
k21	サークレット (6)
k22	コロネット (6)
k23	ティアラ (6)
k24	ダイアデム (6)
l10	ワンド (1)
l11	木のワンド (1)
l12	ボーンワンド (1)
l13	グリムワンド (1)
l34	ウォーハンマー (1)
l35	モール (1)
l36	グレートモール (1)
l52	ライト・クロスボウ (1)
l53	クロスボウ (1)
l54	ヘヴィ・クロスボウ (1)
l55	連射クロスボウ (1)
j10	イーグル・オーブ (1)
j11	セイクリッド・グローブ (1)
j12	スモークト・スフィア (1)
j13	クラスプト・オーブ (1)
j14	ジャレッズ・ストーン (1)
j15	スタッグ・ボウ (1)
j16	リフレックス・ボウ (1)
j17	メイデン・スピア (1)
j18	メイデン・パイク (1)
j19	メイデン・ジャベリン (1)
j20	カタール (1)
j21	リスト・ブレイド (1)
j22	ハチェット・ハンズ (1)
j23	セスタス (1)
j24	クローズ (1)
j25	ブレイド・タロンズ (1)
j26	シザース・カタール (1)
l14	ワンド (2)
l15	木のワンド (2)
l16	ボーンワンド (2)
l17	グリムワンド (2)
l37	ウォーハンマー (2)
l38	モール (2)
l39	グレートモール (2)
l56	ライト・クロスボウ (2)
l57	クロスボウ (2)
l58	ヘヴィ・クロスボウ (2)
l59	連射クロスボウ (2)
j27	イーグル・オーブ (2)
j28	セイクリッド・グローブ (2)
j29	スモークト・スフィア (2)
j30	クラスプト・オーブ (2)
j31	ジャレッズ・ストーン (2)
j32	スタッグ・ボウ (2)
j33	リフレックス・ボウ (2)
x34	メイデン・スピア (2)
j35	メイデン・パイク (2)
j36	メイデン・ジャベリン (2)
j37	カタール (2)
j38	リスト・ブレイド (2)
j39	ハチェット・ハンズ (2)
j40	セスタス (2)
j41	クローズ (2)
j42	ブレイド・タロンズ (2)
j43	シザース・カタール (2)
l18	ワンド (3)
l19	木のワンド (3)
l20	ボーンワンド (3)
l21	グリムワンド (3)
l40	ウォーハンマー (3)
l41	モール (3)
l42	グレートモール (3)
l60	ライト・クロスボウ (3)
l61	クロスボウ (3)
l62	ヘヴィ・クロスボウ (3)
l63	連射クロスボウ (3)
j44	イーグル・オーブ (3)
j45	セイクリッド・グローブ (3)
j46	スモークト・スフィア (3)
j47	クラスプト・オーブ (3)
j48	ジャレッズ・ストーン (3)
j49	スタッグ・ボウ (3)
j50	リフレックス・ボウ (3)
j51	メイデン・スピア (3)
j52	メイデン・パイク (3)
j53	メイデン・ジャベリン (3)
j54	カタール (3)
j55	リスト・ブレイド (3)
j56	ハチェット・ハンズ (3)
j57	セスタス (3)
j58	クローズ (3)
j59	ブレイド・タロンズ (3)
j60	シザース・カタール (3)
l22	ワンド (4)
l23	木のワンド (4)
l24	ボーンワンド (4)
l25	グリムワンド (4)
l43	ウォーハンマー (4)
l44	モール (4)
l45	グレートモール (4)
l64	ライト・クロスボウ (4)
l65	クロスボウ (4)
l66	ヘヴィ・クロスボウ (4)
l67	連射クロスボウ (4)
j61	イーグル・オーブ (4)
j62	セイクリッド・グローブ (4)
j63	スモークト・スフィア (4)
j64	クラスプト・オーブ (4)
j65	ジャレッズ・ストーン (4)
j66	スタッグ・ボウ (4)
j67	リフレックス・ボウ (4)
