String Index	Text	Name
x	そのアカウントは存在しません。このアカウントで3ヶ月以上Battle.netに接続していないなら、消去されています。「新規アカウント作成」を選択して新しい名前とパスワードを選択してください。	That account does not exist. If you have not been on Battle.net for 90 days with this account, please select 'Create New Account' to choose a new name and password.
x	そのアカウントは不正使用されています。至急、support@blizzard.comまでご連絡下さい。	That account is corrupted.  Please report this to support@blizzard.com immediately.
x	サーバー ダウン	Server Down
x	サーバーに接続できません。	Cannot Connect to Server
x	サーバー ダウン	Server Down
x	サーバー認証失敗	Server Authorization Failed
x	名前	Name
x	サーバーにより拒否	rejected by Server
x	アカウント名は最低2文字です。	Account name must be at least 2 characters.
x	アカウント名は最大15文字です。	Account name can't be more than 15 characters.
x	パスワードが一致しません。	Passwords don't match.
x	パスワードは最低2文字です。	Password must be at least 2 characters.
x	パスワードは最大12文字です。	Password can't be more than 15 characters.
x	新規アカウント作成	CREATE NEW ACCOUNT
x	Battle.netアカウント作成	Create Battle.net Account
x	新しいBattle.netアカウントの名前とパスワードを入力してください。	Enter the Name and Password for your new battle.net account.
x	アカウント名	Account Name
x	パスワード	Password
x	パスワード確認	Verify Password
x	お読み下さい	PLEASE READ
x	使用しないアカウントは定期的に削除されますのでご注意下さい。新しいアカウントを作成した場合は、作成後48時間以内に、1セッションまたは複数のセッションで合計2時間以上、Battle.netにログインしている必要があります。	Please note that inactive accounts are deleted at regular times. If you create a new account, you must be logged into Battle.net long enough - either in one session, or spread over several - to have accumulated 2 hours of time within the first 48 hours.
x	その後、90日に1回そのアカウントでログインしていれば、アカウントは消えません。	After that, your account becomes permanent so long as you continue to log into this account once every 90 days.
x	パスワードをメモしておいて下さい。BLIZZARDではパスワードを調べることができません。忘れてしまったパスワードを探したり置換したりすることもできません。	PLEASE WRITE DOWN YOUR PASSWORD. BLIZZARD DOES NOT HAVE ACCESS TO PASSWORDS, AND CANNOT FIND OR REPLACE FORGOTTEN PASSWORDS.
x	ユーザー名は最低2文字です。別の名前で再度入力してください。	User names must be at least two characters in length. Please try again with a different name.
x	ユーザー名に無効な文字が1文字以上含まれています。	Your user name contained one or more illegal characters.
x	ユーザー名に使用不可能な文字が1文字以上含まれています	Your user name contained one or more disallowed words.
x	先ほどのアカウント作成要求を現在処理中です。数分間待って、新規作成したアカウントでログインしてみてください。	Your previous account creation request is still being processed. Please wait a few moments and try logging in with the account you just created.
x	その名前には、英数字が不足しています。	Your name did not have enough alpha-numeric characters in it.
x	その名前には、隣接した句読点文字が多すぎます。	Your name contained too many adjacent punctuation characters in it.
x	名前に句読点文字が多すぎます。	Your name contained too many punctuation characters in it.
x	入力したパスワードが一致しません。同じパスワードを2回入力してください。	The passwords you have typed do not match. Please enter the same password twice.
x	選択した名前のアカウントはすでに存在しています。別の名前を入力してください。	An account already exists with the name you have chosen.  Please try again with a different name.
x	無効なIDが入力されました。	You have entered an invalid ID.
x	入力したパスワードが間違っています。3か月間 Battle.netを使用していない場合、あるいはパスワードを忘れてしまった場合は、[新しいアカウント]を選択して新しい名前とパスワードを選択して下さい。	You have entered an incorrect password. If your character has not been on Battle.net for 3 months, or if you forgot your password, you can select
x	パスワードを変更することができません。無効な名前またはパスワードを指定しました。	Unable to change password. You have specified an invalid name or password.
x	お待ちください。	Please Wait
x	ログイン エラー	Login Error
x	バージョンを識別できません。	Unable to Identify Version
x	インストールし直してアップグレードしてください。	Reinstall to Upgrade
x	接続できません。	Unable to Connect
x	Battle.net	Battle.net
x	アカウントの新規作成ができません。	Unable to Create Account
x	battle.netアカウントを作成して下さい。	Create battle.net Account
x	新しいbattle.netアカウントの名前とパスワードを入力してください。	Enter a name and password for your new battle.net account.
x	人々	PEOPLE
x	フィルター	FILTER
x	チャンネル	CHANNEL
x	プレイヤー	PLAYERS
x	パスワード(オプション)	Password (Optional)
x	ゲーム説明(オプション)	Game Description (Optional)
x	最大プレイヤー数:	Max. Number of Players:
x	キャラクターレベル差：	Character Difference:
x	レベル	Levels
x	チャンネルの作成／参加	Create/Join Channels
x	チャンネル名	Channel Name
x	チャンネル	Channels
x	はい	YES
x	いいえ	NO
x	プレイヤー プロフィール	PLAYER PROFILE
x	名前	Name
x	性別	Gender
x	年齢	Age
x	現在地	Location
x	説明	Description
x	消去	DELETE
x	新たなキャラクターを作成	CREATE NEW CHARACTER
x	ゲーム名	Game Name
x	ゲーム名とプレイヤー数	Game Name Players
x	使用しないキャラクターは定期的に削除されますのでご注意下さい。新しいキャラクターを作成した場合、作成後48時間以内に合計2時間以上使用しないと削除されます。	Please note that inactive characters are deleted at regular times. You must play a new character at least 2 hours within the first 48 hours.
x	その後、そのキャラクターを少なくとも90日に１回は使用して下さい。使用しなかった場合、そのキャラクターは削除されます。	After that, your character may be deleted if you do not play it at least once every 90 days.
x	前回のプレイは%d日前です	Played %d days ago
x		
x	前回のプレイは昨日です	Played yesterday
x	%d日以内にプレイしてください。	Play within %d days
x	でないとアカウントが消去されます。	to avoid deletion
x	１日以内にプレイしてください	Play within one day
x	ステイタス不明	Status Unknown
x	消去された可能性あり	May be deleted
x	キャラクター消去済み	Character Deleted
x	プレイヤー名	Player Name
x	ログイン	LOG IN
x	レルムを選択して下さい。	Select Realm
x	現在、どのレルムも使用できません。少し待ってやり直してください。	No Realms are available right now, please try again later.
x	下のリストからレルムを選択するか、「レルム名」ボックスに名前を入力して、「OK」をクリックします。	Select a Realm from the list below or type the name in the 'Realm Name' box and then click 'OK'.
x	レルム名	Realm Name
x	レルムリスト	Realm List
x	ソート	Sort
x	アルファベット順	Alphabetically
x	人数	Capacity
x	レルム情報	Realm Information
x	接続速度：	connection speed:
x	現在の能力：	current capacity:
x	レルムとは、battle.net専用サーバーです。ここに公認キャラクターを保管し、そのキャラクターで公認ゲームを実行できます。ひとりの公認キャラクターは、1つのレルムでしかプレーできません。	A Realm is a battle.net server that stores Secure characters and runs Secure games with those characters. A Secure character is played in only one Realm.
x	キャラクター保管サイト	Character Storage Site
x	公認キャラクターは、ランキングやチャット・ポートレートなど、すべてのbattle.net機能にアクセスできます。公認キャラクターをプレイするには、インターネット接続が必要です。	Secure characters have access to all battle.net features, including Ladders, and chat portraits. You must have a working internet connection to play a Secure character.
x	警告：ハードコア・キャラクターが死ぬと、二度と復活しません。ハードコア・キャラクターを作成してよろしいですか。	WARNING: Once a Hardcore character dies, it cannot be played again. Are you sure you wish to create a Hardcore character?
x	死んだハードコア・キャラクターでゲームを作成、参加することはできません。	You cannot create or join games with a dead hardcore character.
x	送信	SEND
x	ささやき	WHISPER
x	無視	SQUELCH
x	ヘルプ	HELP
x	動作	EMOTE
x	無視解除	UNSQUELCH
x	小休止	AWAY
x	新規作成	CREATE
x	参加	JOIN
x	チャンネル	CHANNEL
x	ランキング	LADDER
x	終了	QUIT
x	標準ランキング	STANDARD LADDER
x	ハードコア・ランキング	HARDCORE LADDER
x	週間ランキング	WEEKLY LADDER
x	ランク	Rank
x	名前	Name
x	クラス	Class
x	取得経験値	Exp Gained
x	経験値	Exp
x	表示：	DISPLAY:
x	全体	OVERALL
x	クラス別	BY CLASS
x	K	K
x	M	M
x	B	B
x	T	T
x	%s %sから	From %s: %s
x	%s %sに送る	Sent to %s: %s
Gem Activated	活性化された宝石	Gem Activated
Gem Deactivated	非活性化された宝石	Gem Deactivated
Perfect Gem Activated	活性化された完全な宝石	Perfect Gem Activated
x	チャンネル名が無効です。チャンネル名に予約済みのキャラクターを含むことはできません。	Invalid channel name. A channel name cannot contain reserved characters.
x	あなたは今、インターネットへのリンクをクリックました。ウェブ ブラウザを起動しています。Battle.netに戻るにはWindowsのタスクバー使用して下さい。	You have clicked on a link to the Internet. Your web browser will now be launched. You can use the Windows Taskbar to return to Battle.net.
x	Battle.netへの接続を中断しました。OKを押すと%sへの接続を中断します。Cancelを押すと、接続したままになります。	You have disconnected from Battle.net. Press OK to hangup the connection to %s. Press Cancel to stay connected.
x	Battle.netはあなたの通常使うブラウザを起動できませんでした。	Battle.net was unable to launch your default browser.
x	このURLは開けませんでした。URLは無効と思われます。	Couldn't open this URL. The URL appears to be invalid.
x	Battle.netからウェブ ブラウザを起動するには、Internet Config 1.1以降が必要です。Internet Configがコンピュータにインストールされているか確認してください。	Launching a web browser from Battle.net requires Internet Config 1.1 or newer.  Make sure Internet Config is installed on your computer.
x	Internet Configまたはインターネット コントロール パネルで選択されたあなたの通常使うウェブ ブラウザが、ハードディスクに見つかりませんでした。	The default web browser selected in Internet Config or the Internet control panel could not be located on your hard drive.
x	ウェブ ブラウザを起動するには、空きメモリが不足しています。	There is not enough free memory available to launch the web browser.
x	あなたは今、インターネットへのリンクをクリックしました。ウェブ ブラウザが起動されます。全画面モードのゲームに戻るには、ゲームメニューの「スクリーン モード切替」を使用してください。	You have clicked on a link to the Internet. Your web browser will now be launched. Use
x	そのチャンネルはアクセスが制限されています	That channel is restricted
x	Battle.netとの接続は切断されました。再接続してください。	You were disconnected from battle.net.  Please reconnect.
x	Battle.netがダウンしています。後で接続し直してください。	Battle.net is down. Reconnect later.
x	応答待ちでタイムアウトになりました。	Timed out waiting for response.
x	Battle.netがダウンしています。後で接続し直してください。	Battle.net is down. Reconnect later.
x	Battle.netへの接続が切れました。	Lost Connection to battle.net.
x	Battle.netへの接続が切れました。	Your connection to Battle.net has been lost.
x	Battle.netが応答しません。数分待って再接続してください。	Battle.net is not responding. Please try connecting again in a few minutes.
x	Battle.netが応答しません。数分待って再接続してください。	Battle.net is not responding. Please try connecting again in a few minutes.
x	Battle.netの接続が中断されました。後で接続し直してください。	The connection to Battle.net has been interrupted. Please try again later.
x	Battle.netの使用を禁じられました。後で接続し直してください。	You are banned from battle.net. Reconnect later.
x	接続不良が発生しました。	Your connection has been interrupted
x	このゲームを作成したホストが、ゲームを去りました	The Host of this game has left
x	死んだハードコア・キャラクターでゲームを作成、参加することはできません。	A dead hardcore character cannot join or create any games.
x	バージョンが合致しません。http://www.blizzard.com/support/Diablo2にアクセスし、パッチを入手してください。	Versions do not match. Please log onto battle.net or go to http://www.blizzard.com/support/Diablo2 to get a patch
x	ゲームに参加できません。ハードコア・キャラクターで、ノーマル・キャラクターの作成したゲームに加わることはできません。	Unable to enter game. A hardcore character cannot join a game created by a normal character.
x	ゲームに参加できません。ノーマル・キャラクターで、ハードコア・キャラクターの作成したゲームに加わることはできません。	Unable to enter game. A normal character cannot join a game created by a hardcore character.
x	ゲームに参加できません。難易度「Hell（地獄）」のゲームをプレイするには、同じキャラクターで「Nightmare（悪夢）」のディアブロを倒していなければなりません。	Unable to enter game. Your character must kill Diablo in Nightmare difficulty to play in a Hell game.
x	ゲームに参加できません。難易度「Nightmare（悪夢）」のゲームをプレイするには、同じキャラクターでディアブロを倒していなければなりません。	Unable to enter game. Your character must kill Diablo to play in a Nightmare game.
x	ゲームに参加できません。キャラクターのバージョンが不正です。	Unable to enter game. Bad character version
x	ゲームに参加できません。キャラクターのクエストデータが不正です。	Unable to enter game. Bad character quest data
x	ゲームに参加できません。キャラクターの、中継点のデータが不正です。	Unable to enter game. Bad character waypoint data
x	ゲームに参加できません。キャラクターの、ステイタスのデータが不正です。	Unable to enter game. Bad character stats data
x	ゲームに参加できません。キャラクターの、スキルのデータが不正です。	Unable to enter game. Bad character skills data
x	ゲームに参加できませんでした。	failed to join game
x	ゲームに参加できません。	Unable to enter game
x	失敗の理由は不明です。	unknown failure
x	ゲームに参加できません。所持品のデータが不正です。	Unable to enter game, Bad inventory data
x	ゲームに参加できません。死体のデータが不正です。	Unable to enter game, bad dead bodies
x	ゲームに参加できません。データのヘッダーが不正です。	Unable to enter game, bad header
x	ゲームに参加できません。傭兵のデータが不正です。	Unable to enter game, bad hireables
x	ゲームに参加できません。NPCの紹介のデータが不正です。	Unable to enter game, bad intro data
x	ゲームに参加できません。アイテムのデータが不正です。	Unable to enter game, bad item
x	ゲームに参加できません。死体のアイテムのデータが不正です。	Unable to enter game, bad dead body item
x	ゲームに参加できません。不正なファイルが含まれています。	Unable to enter game, generic bad file
x	ゲームが満員です。	Game is full
dummy	an evil force	an evil force
Dummy	an evil force	an evil force
not used	an evil force	an evil force
unused	an evil force	an evil force
Not used	an evil force	an evil force
convertsto	右クリック	Right click to make
strNotInBeta	betaにありません。	Not in Beta.
strLevelLoadFailed	レベルネーム不要	No Level Name
Endthispuppy	Beta終了	End of Beta
c07	キュア・テスト	Cure Test
Act 2 - Gauntlet	Act 2 - ガントレット	Act 2 - Gauntlet
Act 2 - Gauntlet Prize	Act 2 - ガントレットの褒賞	Act 2 - Gauntlet Prize
Humans	ヒューマン系	Humans
Constructs	構造物系	Constructs
ThornHulk	ソーン・ハルク系	ThornHulks
Spiders	スパイダー系	Spiders
Vampires	ヴァンパイア系	Vampires
PrimeEvil	プライム・エビル系	Prime Evils
Females	女性	Females
Males	男性	Males
Golems	ゴーレム系	Golems
Bovines	地獄の牛系	Bovines
Scarabbeasts	サキュバス系	Scarabs
MyMummies	マミー系	Mummies
CatWomen	パンサー・ウーマン系	Panther Women
GiantMummies	アンラヴェラー系	Unravelers
BigDamnBirds	ヴァルチャー系	Vultures
ZakBoys	ザカラム信徒系	Zakarums
Giants	ジャイアント系	Giants
Cats	猫	Cats
GobBoys	ゴブリン系	Goblins
Crap	クラップ	Crap
Dream	ドリーム	Dream
KingKing	キング	King
QueenQueen	クィーン	Queen
Scarletme	スカーレット	Scarlet
Crimsonme	クリムゾン	Crimson
searme	シーアー	Sear
Longme	ロング	Long
Brickme	ブリック	Brick
YoMama	ビッグ・ママ	Big Mama
Boney	ボーン	Bone
Ime	アイ	I
iornme	アイアン	Iron
Behold	ビホールド	Behold
BigOl	ビッグ・オル	Big Ol
BigBoy	ビッグ・ボーイ	Big Boy
Spewed	スピュード	Spewed
Crossme	クロス	Cross
Assmenow	アス	Ass
Flowingme	フォロイング	Flowing
Tossme	トス	Toss
Superme	スパー	Super
hotme	ホット	Hot
Sucker	サッカー	Sucker
Sniffer	スナイファー	Sniffer
defiler	ディファイルド	defiler
catcher	キャッター	Catcher
crapper	クラッパー	Crapper
montorch	トーチ	Torch
butty	バット	Butt
Jaggedme	ジャッジド	Jagged
Rubber	ルーバー	Rubber
Burnerme	バーナー	Burner
MadinMe	メイデン	Maiden
Dresserme	ドレッサー	Dresser
Beefcake	ビーフケーキ	Beefcake
Creamme	クリーム	Cream
Crackme	クラック	Crack
Rodme	ロッド	Rod
Hairme	ヘアー	Hair
Wipeme	ワイプ	Wipe
Cheekme	チーク	Cheek
Holeme	ホール	Hole
Dripme	ドリップ	Drip
Whipme	ウィップ	Whip
Loveme	ラブ	Love
Loadme	ロード	Load
Loverme	ラバー	Lover
Drakeme	ドレーク	Drake
Blowitall	ブロウ	Blow
Crusherme	クラッシャー	Crusher
Fountainme	ファウンテン	Fountain
Politician	ポリティシャン	Politician
Topless	トップレス	Topless
Swallower	スワロー	Swallower
Screwed	スクリュード	Screwed
TempestMe	テンペスト	Tempest
Scorchy	スコーチ	Scorch
defendsStu	ディフェンダー	Defender
the Lady Killer	ザ・レディ・キラー	the Lady Killer
the Fumigated	ザ・フューミゲイティッド	the Fumigated
da Gusha	ダ・ガッシュ	da Gusha
the Not so Brave	ザ・ノットソー・ブレイブ	the Not so Brave
the Wetted	ザ・ウェッティッド	the Wetted
the Experienced	ザ・エクスペリエンスド	the Experienced
the Anally Retentive	ザ・アナリー・リテンティブ	the Anally Retentive
the Mighty	ザ・マイティ	the Mighty
the Stained	ザ・ステインド	the Stained
the Wimp	ザ・ウィンプ	the Wimp
the Ass Clown	ザ・アス・クラウン	the Ass Clown
the Prostitute	ザ・プロスティチュート	the Prostitute
the Heavily Lubricated	ザ・ヘビリィー・ラブリケイティッド	the Heavily Lubricated
the Stoned	ザ・ストーンド	the Stoned
the Shaven	ザ・シャーブン	the Shaven
the Corrupter	ザ・コラプター	the Corrupter
the Pumped	ザ・パンプド	the Pumped
the Enraged	ザ・エンラージド	the Enraged
the Beauty Challenged	ザ・ビューティ・チャレンジド	the Beauty Challenged
the Healthy	ザ・ヘルシー	the Healthy
the Moaning	ザ・モーニング	the Moaning
the Faker	ザ・フェイカー	the Faker
the Boy Toy	ザ・ボーイ・トイ	the Boy Toy
the Soon to be killed	ザ・スーン・トゥ・ビー・キルド	the Soon to be killed
the Sterotypical	ザ･ステレオタイピカル・ファンタジー・モンスター	the Sterotypical Fantasy Monster
the Randomly Named	ザ・ランダムリー・ネームド	the Randomly Named
the Amazing	ザ・アメージング	the Amazing
the More Powerful	ザ･モア･パワフル・ザン・ヒズ・バディーズ	the More Powerful than his Buddies
the Vengeful	ザ・ベンジフル	the Vengeful
the Pacifist	ザ・パシフィスト	the Pacifist
the One You	ザ・ワン・ユーアー・カレントリー・ハイライティング	the one you are currently highlighting
the Perverted	ザ・パーバーティッド	the Perverted
the Misunderstood	ザ・ミスアンダーストッド	the Misunderstood
the Never Hug	ザ・ネバー・ハグド・アズア・チャイルド	the Never Hugged as a Child
the Unspoken	ザ・アンスポークン	the Unspoken
the Superior	ザ・スペリオール	the Superior
the Menstrating	ザ・メンストレイティング	the Menstrating
the Nimble	ザ・ニンブル	the Nimble
the Creamy	ザ・クリーミー	the Creamy
the Elongated	ザ・エロンゲイティッド	the Elongated
the Politician	ザ・ポリティシャン	the Politician
the Over Excited	ザ・オーバー・エキサイティッド	the Over Excited
the Destroyer	ザ・デストロイヤー	the Destroyer
the Hater of	ザ･へイター・ラージ・ポインティング・フィンガーズ	the Hater of Large Pointing Fingers
the Buff	ザ・バフ	the Buff
the Gunder	ザ・グローリアスリー・アンダーウェルミング	the Gloriously Underwhelming
the Bootylicious	ザ・ブーティリシャス	the Bootylicious
the Inherently	ザ･インヒアレントリー・バイオレント	the Inherently Violent
the Galvanizer	ザ・グレイブナイザー	The Galvanizer
the Offended	ザ・オフェンディッド	the Offended
the Meanie	ザ・ミーニー	the Meanie
the Hostiley	ザ・アービタリリー・ハステイル	the Arbitrarily Hostile
the Misan	ザ・ミサンスローピスト	the Misanthropist
the Somethinge	ザ・サムシング・オア・アザー	the Something or Other
the Murderer	ザ・マーダー	the Murderer
the CannonF	ザ・キャノン・フォッダー	the Cannon Fodder
the FourMill	the 4000000th thing you'll kill in this game	the 4000000th thing you'll kill in this game
the Attacking	ザ・アタッキング	the Attacking
the RandomEn	ザ・ランダムリー・エンハンスド	the Randomly Enhanced
the Unforgiv	ザ・アンフォーギビング	the Unforgiving
the SuperWanna	ザ・スーパーユニーク・ワンナビー	the Super Unique Wannabe
the Enforcere	ザ・エンフォーサー	the Enforcer
ept	\purple;経験値のバッグ	\purple;Bag of Experience
bos	\purple;学習の全てを知る本	\purple;The All Knowing Book of Learning
ex10	\purple;ブーストバー	\purple;Boost Bar
cbar	クロウバー	Crowbar
mbag	マネーバッグ	Money Bag
smu	スキル・アミュレット	Skill Amulet
smu2	スキル・アミュレット（エリート）	Skill Amulet (Elite)
mtye	ミステリー・エッグ	Mystery Egg
eggo	エッグメーター	Eggomoter
dupl	デュプリケイター・リング（レベル１）	Duplicator Ring (Lvl 1)
dup2	デュプリケイター・リング（レベル２）	Duplicator Ring (Lvl 2)
dup3	デュプリケイター・リング（レベル３）	Duplicator Ring (Lvl 3)
dupp	デュプリケイター・フラグメント	Duplicator Fragment
dups	デュプリケイター・スペル	Duplicator Spell
godm	ジャッジメンツ・クリエイション	Judgement's Creation
hwat	聖水	Holy Water
m001	ミスタリー・チェスト	Mystery Chest
m002	パンドラの箱	Pandora's Box
mk01	チェストの鍵	Chest Key
s001	獣の足	Beast Foot
s002	エネルギーの卵	Energy Egg
s003	猫の像	Cat Statue
s004	命の炎	The Flame of Life
s005	交換部品	Replacement Parts
s006	タロットのデッキ	Tarot Deck
s007	英知の推奨	Wisdom Crystal
s008	クリフ・ノート	Cliff Notes
s009	金の卵	Golden Egg
gld1	金塊 - 9k	Gold Bar - 9k
gld2	金塊 - 10k	Gold Bar - 10k
gld3	金塊 - 14k	Gold Bar - 14k
gld4	金塊 - 16k	Gold Bar - 16k
gld5	金塊 - 18k	Gold Bar - 18k
gld6	金塊 - 20k	Gold Bar - 20k
gld7	金塊 - 22k	Gold Bar - 22k
gld8	金塊 - 24k	Gold Bar - 24k
bs00	ポゼッション・クリスタル	Possession Crystal
sscr	学習の巻物	Study Scroll
bkbd	本のバインダー	Book Binding
trpg	\tan;トレーニング・ページ	\tan;Training Page
rvsl	小さい回復のポーション	Lesser Rejuvenation Potion
ethr	妖精の涙	Fairy Tear
gdst	女神の涙	Goddess Tears
metx	ごちそう	Morsel
meat	肉	Meat
ggr	ゴーレムギア	Golem Gear
c09	月桂樹	Laurel
c10	インフィニティ・マナ	Inf Mana
c11	RIP	RIP
c12	携帯式アーマーのほこら	Portable Armor Shrine
c13	携帯式戦闘のほこら	Portable Combat Shrine
c14	携帯式スキルのほこら	Portable Skill Boost Shrine
c15	携帯式マナのほこら	Portable Mana Recharge Shrine
c16	携帯式経験のほこら	Portable Experience Shrine
mdsd	メダリオンの破片	Medallion Shard
g01	ボトル入りゴーレム	Golem in a Bottle
ex0	\purple;筋力のエリクサー	\purple;Elixer of Strength
ex1	\purple;敏捷性のエリクサー	\purple;Elixer of Dexterity
ex2	\purple;ライフのエリクサー	\purple;Elixer of Health
ex3	\purple;スタミナのエリクサー	\purple;Elixer of Stamina
ex4	\purple;マナのエリクサー	\purple;Elixer of Mana
ex5	\purple;火炎耐性のエリクサー	\purple;Elixer of Fire Resistance
ex6	\purple;冷気耐性のエリクサー	\purple;Elixer of Cold Resistance
ex7	\purple;毒物耐性のエリクサー	\purple;Elixer of Poison Resistance
ex8	\purple;稲妻耐性のエリクサー	\purple;Elixer of Lightning Resistance
ex9	\purple;魔法耐性のエリクサー	\purple;Elixer of Magic Resistance
rfp	耐火のポーション	Retardant Potion
rlp	絶縁のポーション	Insulation Potion
rmp	魔力遮断のポーション	Magic Repellant
00b	ショットガンの弾倉	Shotgun Shells
01b	マシンガン・チップ	Machine Gun Clip
02b	グレネードパック	Grenade Pack
03b	ガトリングガンの弾薬	Gatling Gun Ammo
04b	銅の弾丸	Copper Slugs
05b	エネルギーパック	Energy Pack
06b	マグナムの弾	Magnum Ammo
07b	ハンドガンの弾	Handgun Bullets
01d	アンダリエルの人形	Andarial Doll
02d	ドゥリエルの人形	Duriel Doll
03d	メフィストの人形	Mephisto Doll
04d	ディアブロの人形	Diablo Doll
05d	バールの人形	Baal Doll
06d	ティラエルの人形	Tyrael Doll
07d	ブラッド・レイブンの人形	Blood Raven Doll
08d	グリスワルドの人形	Griswold Doll
09d	ラダメントの人形	Radament Doll
10d	イズアルの人形	Izual Doll
11d	武具師ヘファストの人形	Hephasto Doll
12d	ニーラサックの人形	Nihlathak Doll
21d	召喚術師の人形	Summoner Doll
22d	地に凄みしコールドワームの人形	Coldworm Doll
23d	キメラの人形	Chimera Doll
24d	ダミアンの人形	Damien Doll
25d	ラザラスの人形	Lazarus Doll
26d	伯爵夫人の人形	Countess Doll
29d	マリリスの人形	Marilith Doll
30d	アリエルの人形	Ariel Doll
31d	デモゴルゴンの人形	Demogorgon Doll
16d	ヒドゥン・クラス	Hidden Class
Andariel Class	アンダリエル	Andariel
Duriel Class	ドゥリエル	Duriel
Mephisto Class	メフィスト	Mephisto
Diablo Class	ディアブロ	Diablo
Baal Class	バール	Baal
lu2	ユニーク化の鍵	Key to the Uniques
lu3	セット化の鍵	Key to the Sets
gdv	神秘のアメジスト	Divine Amethyst
gdy	神秘のトパーズ	Divine Topaz
gdb	神秘のサファイア	Divine Sapphire
gdg	神秘のエメラルド	Divine Emerald
gdr	神秘のルビー	Divine Ruby
gdw	神秘のダイアモンド	Divine Diamond
skd	神秘の頭蓋骨	Divine Skull
f01	妖精の花	Faerie Flower
f02	妖精の恋	Faerie Love
f03	妖精の恵み	Faerie Blessing
f04	妖精の王国	Faerie Kingdom
n01	骨のコレクション	Bone Collection
n02	骨の食事	Bone Meal
n03	祭事の骨	Cerimonial Bones
n04	骨のセット	Bone Set
p01	欠けたパール	Chipped Pearl
p02	傷ついたパール	Flawed Pearl
p03	パール	Pearl
p04	完璧なパール	Perfect Pearl
a01	欠けたアマゾナイト	Chipped Amazonite
a02	傷ついたアマゾナイト	Flawed Amazonite
a03	アマゾナイト	Amazonite
a04	完璧なアマゾナイト	Perfect Amazonite
a11	欠けたオパール	Chipped Opal
a12	傷ついたオパール	Flawed Opal
a13	オパール	Opal
a14	完璧なオパール	Perfect Opal
b01	欠けたタンザナイト	Chipped Tanzanite
b02	傷ついたタンザナイト	Flawed Tanzanite
b03	タンザナイト	Tanzanite
b04	完璧なタンザナイト	Perfect Tanzanite
d01	欠けたペリドット	Chipped Peridot
d02	傷ついたペリドット	Flawed Peridot
d03	ペリドット	Peridot
d04	完璧なペリドット	Perfect Peridot
dgm1	欠けたディバシティ・ストーン	Chipped Diversity Stone
dgm2	傷ついたディバシティ・ストーン	Flawed Diversity Stone
dgm3	ディバシティ・ストーン	Diversity Stone
dgm4	無傷のディバシティ・ストーン	Flawless Diversity Stone
dgm5	完璧なディバシティ・ストーン	Perfect Diversity Stone
00f	バナナ	Bananas
01f	チェリー	Cherries
02f	ブドウ	Grapes
03f	オレンジ	Orange
04f	パイナップル	Pineapple
05f	ラディッシュ	Radish
06f	梨	Pear
r34	シフト・グリフ	Shift Glyph
r35	フォース・グリフ	Force Glyph
r36	ストーン・グリフ	Stone Glyph
r37	サウンド・グリフ	Sound Glyph
r38	ウォーター・グリフ	Water Glyph
r39	ファイア・グリフ	Fire Glyph
r40	サンライト・グリフ	Sunlight Glyph
r41	フォーチュン・ルーン	Fortune Rune
r42	ゲイル・ルーン	Gale Rune
r43	キラー・ルーン	Killer Rune
r44	プロスペリティ・ルーン	Prosperity Rune
r45	サンビー・ルーン	Sunbeam Rune
r46	ウルティモ・ルーン	Ultimo Rune
mg6	ソケットスクリュー	Socket Screwer
sss	セット・ソケットスクリュー	Set Socket Screwer
rss	レア・ソケットスクリュー	Rare Socket Screwer
uss	ユニーク・ソケットスクリュー	Unique Socket Screwer
p10	ブラッド・ストーン	Blood Stone
p11	マナ・ロック	Mana Rock
p12	ストレングス・ストーン	Strength Stone
p13	スピード・ストーン	Speed Stone
p14	アイスキューブ	Ice Cube
p15	ファイアストレングス・ストーン	Stone of Fire Strength
p16	ザップ・ストーン	Zap Stone
p17	ポイズンストレングス・ストーン	Poison Strength Stone
p18	マジックストレングス・ストーン	Magic Strength Stone
p19	シルバー・ストーン	Shiver Stone
p20	ウォームス・ストーン	Warmth Stone
p21	インソレーター・ナゲット	Insulator Nugget
p22	ポイズン・プロテクション・ストーン	Poison Protection Stone
p23	メンタル・ブロック・ロック	Mental Block Rock
p24	バジット・ナゲット	Budget Nugget
p25	シールド・ストーン	Shield Stone
p26	バリアー・ストーン	Barrier Stone
p27	コールドマスタリーのストーン	Stone of Cold Mastery
p28	ファイアマスタリーのストーン	Stone of Fire Mastery
p29	ライトニングマスタリーのストーン	Stone of Lightning Mastery
p30	ポイズンマスタリーのストーン	Stone of Poison Mastery
p31	マジックマスタリーのストーン	Stone of Magic Mastery
p32	サモン・ストーン	Summon Stone
p33	ストライク・ストーン	Strike Stone
p34	トレジャー・ティングリー・プライズ・コンプレッサー	Treasure Tingly Prize Compriser
p35	サモン・ストライク・ストーン	Summon Strike Stone
p36	ブーム・プリック	Boom Brick
mgat	モンスター・ゲート	Monster Gate
priz	プライズ・スパウナー	Prize Spawner
13d	チェイン・オブ・リーダーズ	Chain of Leaders
14d	ソウル・オブ・サポート	Soul of Support
27d	スピリット・オブ・サーヴァンツ	Spirit of Servents
15d	オール・アー・ワン	All Are One
28d	オール・アー・ワン（エリート）	All Are One (Elite)
07f	コルヌコピア	Cornucopia
10f	コルヌコピア（エリート）	Cornucopia (Elite)
