String Index	Text
6mx	ゴーゴン・クロスボウ
6hx	コロッサス・クロスボウ
6rx	デーモン・クロスボウ
ob1	イーグル・オーブ
ob2	セイクリッド・グローブ
ob3	スモークト・スフィア
ob4	クラスプト・オーブ
as1	ラップス
as2	ナックルズ
as3	スラッシャーズ
as4	スプレイ
as5	フック
as6	シャンク
as7	クローズ
am1	スタッグ・ボウ
am2	リフレックス・ボウ
am3	メイデン・スピア
am4	メイデン・パイク
am5	メイデン・ジャベリン
ob6	グローイング・オーブ
ob7	クリスタリン・グローブ
ob8	クラウディ・スフィア
ob9	スパークリング・ボール
oba	スワーリング・クリスタル
am6	アッシュウッド・ボウ
am7	セレモニアル・ボウ
am8	セレモニアル・スピア
am9	セレモニアル・パイク
ama	セレモニアル・ジャベリン
obb	ヘヴンリー・ストーン
obc	エルドリッチ・オーブ
obd	デーモン・ハート
obe	ヴォーテックス・オーブ
obf	ディメンショナル・シャード
amb	メイトリアーカル・ボウ
amc	グランド・メイトロン・ボウ
amd	メイトリアーカル・スピア
ame	メイトリアーカル・パイク
amf	メイトリアーカル・ジャベリン
dr4	ファルコン・マスク
dr2	ホーク・ヘルム
dr3	アントラーズ
dr1	ウルフ・ヘッド
dr5	スピリット・マスク
ba1	ジョウボーン・キャップ
ba2	ファングド・ヘルム
ba3	ホーンド・ヘルム
ba4	アソールト・ヘルメット
ba5	アヴェンジャー・ガード
pa1	タージ
pa2	ロンダッシュ
pa3	ヘラルディック・シールド
pa4	アエリン・シールド
pa5	クラウン・シールド
ne1	プリザーブド・ヘッド
ne2	ゾンビー・ヘッド
ne3	アンラヴェラー・ヘッド
ne4	ガーゴイル・ヘッド
ne5	デーモン・ヘッド
ci0	サークレット
ci1	コロネット
ci2	ティアラ
ci3	ダイアデム
uap	シャコー
ukp	ハイドラスカル
ulm	アーメット
uhl	ジャイアント・カンク
uhm	スパイアード・ヘルム
urn	コロナ
usk	デーモンヘッド
uui	ダスク・シュラウド
uea	ワームハイド
ula	スカラブ・ハスク
utu	ワイア・フリース
ung	ダイアモンド・メイル
ucl	ロリケイティッド・メイル
uhn	ボーンウィーヴ
urs	グレイト・ホーバーク
upl	バルログ・スキン
ult	ヘルフォージ・プレート
uld	クラーケン・シェル
uth	ラッカード・プレート
uul	シャドウ・プレート
uar	セイクリッド・アーマー
utp	アルコン・プレート
uuc	ヒーター
uml	ルナ
urg	ハイペリオン
uit	モナーク
uow	イージス
uts	ウォード
ulg	ブランブル・ミッツ
uvg	ヴァンパイアボーン・グローブ
umg	ヴァンブレイシズ
utg	クルセイダー・ガントレット
uhg	オウガ・ガントレット
ulb	ワームハイド・ブーツ
uvb	スカラブシェル・ブーツ
umb	ボーンウィーヴ・ブーツ
utb	ミラード・ブーツ
uhb	ミュルミドーン・グリーヴ
ulc	スパイダーウェブ・サッシュ
uvc	ヴァンパイアファング・ベルト
umc	ミスリル・コイル
utc	トロール・ベルト
uhc	コロッサス・ガードル
uh9	ボーン・ヴィズィッジ
ush	トロール・ネスト
upk	ブレイド・バリア
dr9	セイクリッド・フェザーズ
dr7	グリフォン・ヘッドドレス
dr8	ハンターズ・ガイス
dr6	アルファ・ヘルム
dra	トーテミック・マスク
ba6	ジョウボーン・ヴァイザー
ba7	ライオン・ヘルム
ba8	レイジ・マスク
ba9	サヴェッジ・ヘルメット
baa	スレイヤー・ガード
pa6	アカラン・タージ
pa7	アカラン・ロンダッシュ
pa8	プロテクター・シールド
pa9	ギルデッド・シールド
paa	ロイヤル・シールド
ne6	マミファイド・トロフィー
ne7	フェティッシュ・トロフィー
ne8	セクストン・トロフィー
ne9	キャンター・トロフィー
nea	ハイエロファント・トロフィー
dre	スカイ・スピリット
drc	サン・スピリット
drd	アース・スピリット
drb	ブラッド・スピリット
drf	ドリーム・スピリット
bab	カーネイジ・ヘルム
bac	フューリー・ヴァイザー
bad	デストロイヤー・ヘルム
bae	コンクァラー・クラウン
baf	ガーディアン・クラウン
pab	セイクリッド・タージ
pac	セイクリッド・ロンダッシュ
pae	ザカラム・シールド
paf	ヴォーテックス・シールド
neb	ミニオン・スカル
nec	ヘルスポーン・スカル
ned	オーヴァーシーアー・スカル
nee	サキュバス・スカル
nef	ブラッドロード・スカル
AmaOnly	(アマゾンのみ)
SorOnly	(ソーサレスのみ)
NecOnly	(ネクロマンサーのみ)
PalOnly	(パラディンのみ)
BarOnly	(バーバリアンのみ)
DruOnly	(ドルイドのみ)
AssOnly	(アサシンのみ)
jew	ジュエル
hrb	ハーブ
cm1	スモール・チャーム
cm2	ラージ・チャーム
cm3	グランド・チャーム
Charmdes	所持品に入れておけば効果を発揮
ice	アーニャを救うのに使う\nマラーのポーション
r33	ゾッド・ルーン
r32	チャム・ルーン
r31	ジョー・ルーン
r30	バー・ルーン
r29	サー・ルーン
r28	ロー・ルーン
r27	オーム・ルーン
r26	ヴェックス・ルーン
r25	グル・ルーン
r24	イスト・ルーン
r23	マル・ルーン
r22	ウム・ルーン
r21	プル・ルーン
r20	レム・ルーン
r19	ファル・ルーン
r18	コー・ルーン
r17	ルム・ルーン
r16	ポー・ルーン
r15	ヘル・ルーン
r14	ドル・ルーン
r13	シャエ・ルーン
r12	ソル・ルーン
r11	アムン・ルーン
r10	スル・ルーン
r09	オート・ルーン
r08	ラル・ルーン
r07	タル・ルーン
r06	イス・ルーン
r05	エス・ルーン
r04	ネフ・ルーン
r03	ティル・ルーン
r02	エルド・ルーン
r01	エル・ルーン
r33L	ゾッド
r32L	チャム
r31L	ジョー
r30L	バー
r29L	サー
r28L	ロー
r27L	オーム
r26L	ヴェックス
r25L	グル
r24L	イスト
r23L	マル
r22L	ウム
r21L	プル
r20L	レム
r19L	ファル
r18L	コー
r17L	ルム
r16L	ポー
r15L	ヘル
r14L	ドル
r13L	シャエ
r12L	ソル
r11L	アムン
r10L	スル
r09L	オート
r08L	ラル
r07L	タル
r06L	イス
r05L	エス
r04L	ネフ
r03L	ティル
r02L	エルド
r01L	エル
RuneQuote	'
Runeword1	古き民の免状
Runeword2	アーマゲドン
Runeword3	オーソリティ
Runeword4	ビースト
Runeword5	ビューティー
Runeword6	ブラック
Runeword7	ブラッド
Runeword8	ボーン
Runeword9	ブランブル
Runeword10	ブランド
Runeword11	ブレス・オヴ・ザ・ダイイング
Runeword12	ブロークン・プロミス
Runeword13	コール・トゥ・アームズ
Runeword14	チェインズ・オヴ・オナー
Runeword15	チャンス
Runeword16	ケイオス
Runeword17	クレッセント・ムーン
Runeword18	ダークネス
Runeword19	デイライト
Runeword20	デスリー・ヴィザージュ
Runeword21	ディセプション
Runeword22	ディリリアム
Runeword23	ディザイア
Runeword24	ディスペア
Runeword25	ディストラクション
Runeword26	ドゥーム
Runeword27	ドラゴン
Runeword28	ドレッド
Runeword29	ドリーム
Runeword30	ドゥレス
Runeword31	エッジ
Runeword32	イレイション
Runeword33	エニグマ
Runeword34	エンライトメント
Runeword35	エンヴィー
Runeword36	エターニティ
Runeword37	エグザイル
Runeword38	フェイス
Runeword39	ファミン
Runeword40	フレイム
Runeword41	フォーティテュード
Runeword42	フォーチュン
Runeword43	フレンドシップ
Runeword44	フューリー
Runeword45	グルーム
Runeword46	グローリー
Runeword47	グリーフ
Runeword48	ハンド・オヴ・ジャスティス
Runeword49	ハーモニー
Runeword50	ヘイトレッド
Runeword51	ハート・オヴ・ジ・オーク
Runeword52	ヘヴンズ・ウィル
Runeword53	ホーリー・ティアーズ
Runeword54	ホーリー・サンダー
Runeword55	オナー
Runeword56	リベンジ
Runeword57	ヒューミリティ
Runeword58	ハンガー
Runeword59	アイス
Runeword60	インフィニティ
Runeword61	イノセンス
Runeword62	インサイト
Runeword63	ジェラシー
Runeword64	ジャッジメント
Runeword65	キングズ・グレイス
Runeword66	キングスレイヤー
Runeword67	ナイツ・ヴィジル
Runeword68	ナリッジ
Runeword69	ラスト・ウィッシュ
Runeword70	ロー
Runeword71	ローブリンガー
Runeword72	リーフ
Runeword73	ライトニング
Runeword74	ライオンハート
Runeword75	ロアー
Runeword76	ラヴ
Runeword77	ロイヤリティ
Runeword78	ラスト
Runeword79	マッドネス
Runeword81	マリス
Runeword82	メロディ
Runeword83	メモリー
Runeword84	ミスト
Runeword85	モーニング
Runeword86	ミステリー
Runeword87	ミス
Runeword88	ネイディア
Runeword89	ネイチャーズ・キングダム
Runeword90	ナイト
Runeword91	オース
Runeword92	オビーディアンス
Runeword93	オブリヴィオン
Runeword94	オブセッション
Runeword95	パッション
Runeword96	ペイシャンス
Runeword97	パター
Runeword98	ピース
Runeword99	ヴォイス・オヴ・リーズン
Runeword100	ペニテンス
Runeword101	ペリル
Runeword102	ペスティレンス
Runeword103	フェニックス
Runeword104	パイエティ
Runeword105	ピラー・オヴ・フェイス
Runeword106	プラーグ
Runeword107	プレイズ
Runeword108	プレイアー
Runeword109	プライド
Runeword110	プリンシプル
Runeword111	プラウアス・イン・バトル
Runeword112	プルーデンス
Runeword113	パニッシュメント
Runeword114	ピュアリティ
Runeword115	クエスチョン
Runeword116	レイディアンス
Runeword117	レイン
Runeword118	リーズン
Runeword119	レッド
Runeword120	ライム
Runeword121	リフト
Runeword122	サンクチュアリ
Runeword123	セレンディピティ
Runeword124	シャドウ
Runeword125	シャドウ・オヴ・ダウト
Runeword126	サイレンス
Runeword127	サイレンズ・ソング
Runeword128	スモーク
Runeword129	ソロウ
Runeword130	スピリット
Runeword131	スプレンダー
Runeword132	スターライト
Runeword133	ステルス
Runeword134	スティール
Runeword135	スティル・ウォーター
Runeword136	スティング
Runeword137	ストーン
Runeword138	ストーム
Runeword139	ストレングス
Runeword140	テンペスト
Runeword141	テンプテーション
Runeword142	テラー
Runeword143	サースト
Runeword144	ソート
Runeword145	サンダー
Runeword146	タイム
Runeword147	トラディション
Runeword148	トリーチャリー
Runeword149	トラスト
Runeword150	トゥルース
Runeword151	アンベンディング・ウィル
Runeword152	ヴァラー
Runeword153	ヴェンジャンス
Runeword154	ヴェノム
Runeword155	ヴィクトリー
Runeword156	ヴォイス
Runeword157	ヴォイド
Runeword158	ウォー
Runeword159	ウォーター
Runeword160	ウェルス
Runeword161	ウィスパー
Runeword162	ホワイト
Runeword163	ウィンド
Runeword164	ウィングズ・オヴ・ホープ
Runeword165	ウィズダム
Runeword166	ウォウ
Runeword167	ワンダー
Runeword168	ラス
Runeword169	ユース
Runeword170	ゼフィール
spe	スプリーン
scz	スカルプ
sol	ソウル
qll	クィル
fng	ファング
flg	フラッグ
tal	テイル
hrn	ホーン
eyz	アイ
jaw	ジョウボーン
brz	ブレイン
hrt	ハート
Stout	丈夫な
Antimagic	耐魔法の
Null	無意味の
Godly	神の
Ivory	象牙の
Eburin	白皙の
Blanched	漂白されし
Stalwart	堅牢なる
Burly	たくましき
Dense	高密度の
Thin	薄い
Compact	コンパクトな
Witch-hunter's	ウィッチハンターの
Magekiller's	メイジキラーの
Hierophant's	ハイエロファントの
Shaman's	シャーマンの
Pestilent	伝染病の
Toxic	有毒の
Corosive	腐食性の
Envenomed	汚れし
Septic	敗血症の
Shocking	感電の
Arcing	放電の
Buzzing	通電の
Static	空電の
Scorching	蓄電の
Flaming	火炎の
Smoking	煙の
Smoldering	くすぶる
Ember	燃える
Hibernal	寒冷の
Boreal	寒帯の
Shivering	凍てつく
Snowflake	雪の
Mnemonic	記憶の
Visionary	直観の
Eagleeye	鷲の目の
Hawkeye	鷹の目の
Falconeye	隼の目の
Sparroweye	雀の目の
Robineye	駒鳥の目の
Paradox	逆説の
Shouting	咆吼する
Yelling	怒号の
Calling	喊声の
Loud	警告の
Trump	愚者の
Joker's	ジョーカーの
Jester's	道化師の
Jack's	ジャックの
Knave's	悪漢の
Paleocene	敬虔なる
Eocene	正義の
Oligocene	名誉の
Miocene	光明の
Kenshi's	剣士の
Sensei's	先生の
Shogukusha's	ショーグクシャの
Psychic	サイキックの
Mentalist's	読心術師の
Cunning	狡猾なる
Trickster's	トリックスターの
Entrapping	トラップの
Gaea's	ガイアの
Terra's	大地の
Nature's	自然の
Communal	コミューンの
Feral	野生の
Spiritual	精霊の
Keeper's	番人の
Caretaker's	管理人の
Trainer's	トレーナーの
Veteran's	ベテランの
Expert's	エキスパートの
Furious	激怒の
Raging	憤怒の
Echoing	こだまの
Resonant	共鳴の
Sounding	鳴り渡る
Guardian's	守護者の
Warder's	監視員の
Preserver's	保護者の
Marshal's	元帥の
Commander's	司令官の
Captain's	キャプテンの
Rose Branded	薔薇の印の
Hawk Branded	鷹の印の
Lion Branded	獅子の印の
Golemlord's	ゴーレムロードの
Vodoun	モジョーの
Graverobber's	墓荒らしの
Venomous	毒素の
Noxious	毒性の
Fungal	菌性の
Accursed	呪縛の
Blighting	疾病の
Hexing	魔術の
Glacial	氷河の
Freezing	凍結の
Chilling	極寒の
Powered	パワーの
Charged	チャージの
Sparking	火花を放つ
Volcanic	火山の
Blazing	燃えさかる
Burning	灼熱の
Lancer's	ランサーの
Spearmaiden's	スピアメイデンの
Harpoonist's	ハープニストの
Athlete's	アスレチックの
Gymnast's	体術の
Acrobat's	アクロバットの
Bowyer's	射手の
Diamond	ダイアモンドの
Celestial	天界の
Elysian	楽園の
Astral	天上の
Unearthly	この世ならざる
Arcadian	アルカディアの
Jeweler's	宝石職人の
Artificer's	名工の
Mechanist's	機械技師の
Aureolin	後光の
Victorious	勝利の
Ambergris	竜涎香の
Camphor	カンフルの
Lapis Lazuli	ラピスラズリの
Chromatic	色彩の
Scintillating	閃光の
Turquoise	ターコイズの
Jacinth	ヒヤシンス石の
Zircon	ジルコニアの
Bahamut's	バハムートの
Great Wyrm's	グレイト・ワームの
Felicitous	僥倖の
Lucky	天運の
Wailing	絶叫の
Screaming	悲鳴の
Grandmaster's	グランドマスターの
Master's	マスターの
Argent	白銀の
Tin	錫の
Nickel	ニッケルの
Maroon	マルーンの
Chestnut	栗色の
Vigorous	快活なる
Brown	ブラウンの
Dun	灰褐色の
Realgar	鶏冠石の
Rusty	錆色の
Cinnabar	シナバーの
Vermillion	朱の
Carmine	カーマインの
Carbuncle	カーバンクルの
Serrated	ギザギザの
Scarlet	緋色の
Bloody	鮮血の
Sanguinary	流血の
Pearl	真珠の
Divine	神授の
Hallowed	天恵の
Sacred	神聖な
Pure	純粋なる
Consecrated	聖別されたる
Assamic	月の
Frantic	狂乱の
Hellatial	地獄のごとき
Quixotic	気宇壮大の
Smiting	殴打の
Steller	恒星の
Stinging	刺激の
Singing	歌う
Timeless	永久の
Original	根元の
Corporal	現世の
Lawful	秩序の
Chaotic	混沌の
Fierce	猛々しき
Ferocious	獰猛なる
Perpetual	永続の
Continuous	終わりなき
Laden	感染の
Pernicious	悪性の
Harmful	有害なる
Evil	邪悪なる
Insidious	奸智の
Malicious	敵意の
Spiteful	陰険な
Precocious	早熟の
Majestic	荘厳なる
Sanguine	血気盛んな
Monumental	不滅の
Irresistible	あらがい得ぬ
Festering	化膿を誘う
Musty	黴を呼ぶ
Dusty	塵芥の
Decaying	朽ちた
Rotting	腐乱の
Infectious	汚染の
Foggy	霧の
Cloudy	曇天の
Hazy	雲霞の
Punishing	天誅の
Obsidian	黒曜石の
Royal	王家の
Frigid	厳寒の
Moldy	かびた
Gaudy	派手な
Impecable	完璧の
Soulless	魂なき
Heated	白熱の
Lasting	永遠の
Scorched	燃え残りの
Marred	傷物の
Lilac	ライラック色の
Rose	薔薇色の
Shimmering	輝く
Green	緑の
Wicked	よこしまなる
Strange	風変わりな
Repulsive	反発の
Reclusive	隠者の
Crude	粗雑な
Rude	粗野な
Hermetic	錬金術の
Rainbow	虹の
Colorful	多彩なる
Stinky	臭気の
Gritty	研削の
of Warming	(暖気)
of Stoicism	(節制)
of the Dynamo	(ダイナモ)
of Grounding	(グラウンディング)
of Insulation	(絶縁)
of Resistance	(耐性)
of Faith	(信仰)
of Fire Quenching	(無効)
of Amianthus	(石綿)
of Incombustibility	(可燃)
of Coolness	(寒冷)
of Anima	(友好)
of Life Everlasting	(不死)
of Sunlight	(陽光)
of Frozen Orb	(フローズン・オーブ)
of Hydra Shield	(ハイドラ・シールド)
of Chilling Armor	(チリング・アーマー)
of Blizzard	(ブリザード)
of Energy Shield	(エナジー・シールド)
of Thunder Storm	(サンダー・ストーム)
of Meteor	(メテオ)
of Glacial Spike	(グラシアル・スパイク)
of Teleport Shield	(テレポート・シールド)
of Chain Lightning	(チェイン・ライトニング)
of Enchant	(エンチャント)
of Fire Wall	(ファイア・ウォール)
of Shiver Armor	(シヴァー・アーマー)
of Nova Shield	(ノヴァ・シールド)
of Nova	(ノヴァ)
of Fire Ball	(ファイア・ボール)
of Blaze	(ブレイズ)
of Ice Blast	(アイス・ブラスト)
of Frost Shield	(フロスト・シールド)
of Telekinesis	(テレキネシス)
of Static Field	(スタティック・フィールド)
of Frozen Armor	(フローズン・アーマー)
of Icebolt	(アイスボルト)
of Charged Shield	(チャージド・ボルト)
of Firebolts	(ファイア・ボルト)
of the Elements	(エレメント)
of the Cobra	(コブラ)
of the Efreeti	(イフリート)
of the Phoenix	(フェニックス)
of the Yeti	(イェティ)
of Grace and Power	(高雅と力)
of Grace	(高雅)
of Power	(力)
of the Elephant	(象)
of Memory	(記憶)
of the Kraken1	(クラーケン)
of Propogation	(増殖)
of Replenishing	(補充)
of Ages	(年輪)
of Fast Repair	(復旧)
of Self-Repair	(自己修復)
of Acceleration	(加速)
of Traveling	(輸送)
of Virility	(精力)
of Atlus	(アトラス)
of Freedom	(自由)
of the Lamprey	(ランプリー)
of Hope	(希望)
of Spirit	(意気)
of Vita	(命)
of Substinence	(維持)
of the Whale	(鯨)
of the Squid	(烏賊)
of the Colossus1	(コロッサス)
of Knowledge	(知識)
of Enlightenment	(啓蒙)
of Prosperity	(繁栄)
of Good Luck	(強運)
of Luck	(運気)
of Avarice	(強欲)
of Honor	(名誉)
of Revivification	(復活)
of Truth	(真実)
of Daring	(剛胆)
of Nirvana	(涅槃)
of Envy	(羨望)
of Anthrax	(炭疽)
of Bliss	(至福)
of Joy	(歓喜)
of Transcendence	(秀逸)
of Wrath	(憤激)
of Ire	(憤懣)
of Evisceration	(破砕)
of Butchery	(殺生)
of Ennui	(倦怠)
of Storms	(大嵐)
of Passion	(熱情)
of Incineration	(焼尽)
of Frigidity	(極寒)
of Winter	(冬)
of the Icicle	(つらら)
of Fervor	(熱気)
of Malice	(敵意)
of Swords	(ソード)
of Razors	(剃刀)
of Desire	(欲望)
of the Sirocco	(シロッコ)
of the Dunes	(砂丘)
of Thawing	(解氷)
Of the Choir	(聖歌)
Of the Sniper	(狙撃)
Of the Stiletto	(スティレット)
Of Bile	(癇気)
Of Blitzen	(電撃)
Of Cremation	(火葬)
Of Darkness	(暗黒)
Of Disease	(疾患)
Of Remorse	(悔恨)
Of Terror	(脅怖)
Of the Sky	(蒼天)
Of Valhalla	(ヴァルハラ)
Of Waste	(荒廃)
Of Nobility	(高貴)
Of Karma	(カルマ)
Of Grounding	(グラウンディング)
Of the River	(大河)
Of the Lake	(湖沼)
Of the Ocean	(大洋)
Of the Bayou	(緩流)
Of the Stream	(流水)
Of the Lady	(貴婦人)
Of the Maiden	(乙女)
Of the Virgin	(処女)
Of the Hag	(老婆)
Of the Witch	(魔女)
Of Judgement	(審判)
Of Illusion	(幻影)
Of Elusion	(回避)
Of Combat	(戦闘)
Of Attrition	(消耗)
Of Abrasion	(摩耗)
Of Erosion	(腐蝕)
Of Searing	(炎熱)
Of Stone	(巌石)
Of Stature	(有徳)
Of Fortication	(防壁)
Of Quickening	(促進)
Of Dispatch	(至急)
Of Daring	(剛胆)
Of Dread	(怯え)
Of Suffering	(苦難)
Of Doom	(破滅)
Of Vengence	(復讐)
Of Redemption	(報復)
Of Luck	(運気)
Of the Avenger	(報復者)
Of the Specter	(亡霊)
Of the Ghost	(ゴースト)
Of the Infantry	(歩兵)
Of the Mosquito	(蚊)
Of the Gnat	(虻)
Of the Fly	(蠅)
Of the Plague	(疫病)
Of Twilight	(黄昏)
Of Dusk	(薄暮)
Of Dawn	(曙)
Of the Imbecile	(愚鈍)
Of the Idiot	(痴者)
Of the Retard	(魯鈍)
Of the Jujube	(棗)
Of the Obscenity	(不徳)
Of Quota	(分配)
Of the Maggot	(マゴット)
Of Horror	(恐怖)
Of Baddass	(深淵)
Of the Beast	(野獣)
Of Cruelty	(残酷)
Of Badness	(バッドネス)
Of the Horde	(略奪)
Of the Forest	(森林)
Of the Lilly	(百合)
Of the Grassy Gnoll	(グラッシー・ノール)
Of the Stars	(星)
Of the Moon	(月)
Of Love	(愛)
Of the Unicorn	(ユニコーン)
Of the Walrus	(セイウチ)
Of the Earth	(地球)
Of Vines	(蔦)
Of Honor	(名誉)
Of Tribute	(賛辞)
Of Credit	(信望)
Of Admiration	(絶賛)
Of Sweetness	(柔和)
Of Beauty	(優美)
Of Pilfering	(窃盗)
of Damage Amplification	(アンプリファイ・ダメージ)
of Hurricane	(ハリケーン)
of Armageddon	(アーマゲドン)
of Tornado	(トーネイド)
of Volcano	(ヴォルケイノ)
of Twister	(ツイスター)
of Cyclone Armor	(サイクロン・アーマー)
of Eruption	(フィシュア)
of Molten Boulders	(モルテン・ボールダー)
of Firestorms	(ファイアストーム)
of Battle Command	(バトルコマンド)
of War Cry	(ウォー・クライ)
of Grim Ward	(グリム・ウォード)
of Battle Orders	(バトル・オーダー)
of Battle Cry	(バトル・クライ)
of Concentration	(コンセントレイション)
of Item Finding	(ファインド・アイテム)
of Stunning	(スタン)
of Shouting	(シャウト)
of Taunting	(トーント)
of Potion Finding	(ファインド・ポーション)
of Howling	(ハウル)
of Fist of the Heavens	(フィスト・オヴ・ザ・ヘヴンズ)
of Holy Shield	(ホーリー・シールド)
of Conversion	(コンヴァージョン)
of Blessed Hammers	(ブレスト・ハンマー)
of Vengeance	(ヴェンジャンス)
of Charging	(チャージ)
of Zeal	(ジール)
of Holy Bolts	(ホーリー・ボルト)
of Sacrifice	(サクリファイス)
of Fire Golem Summoning	(ファイア・ゴーレム)
of Bone Spirits	(ボーン・スピリット)
of Poison Novas	(ポイズン・ノヴァ)
of Lower Resistance	(ロウアー・レジスト)
of Iron Golem Creation	(アイアン・ゴーレム)
of Bone Imprisonment	(ボーン・プリズン)
of Decrepification	(ディクレピファイ)
of Attraction	(アトラクト)
of Blood Golem Summoning	(ブラッド・ゴーレム)
of Bone Spears	(ボーン・スピア)
of Poison Explosion	(ポイズン・エクスプロージョン)
of Life Tap	(ライフ・タップ)
of Confusion	(コンフュージョン)
of Raise Skeletal Mages	(スケルトン・メイジ)
of Bone Walls	(ボーン・ウォール)
of Terror	(テラー)
of Iron Maiden	(アイアン・メイデン)
of Clay Golem Summoning	(クレイ・ゴーレム)
of Corpse Explosions	(コープス・エクスプロージョン)
of Poison Dagger	(ポイズン・ダガー)
of Weaken	(ウィークン)
of Dim Vision	(ディム・ビジョン)
of Raise Skeletons	(レイズ・スケルトン)
of Bone Armor	(ボーン・アーマー)
of Teeth	(ティース)
of Amplify Damage	(アンプリファイ・ダメージ)
of Frozen Orbs	(フローズン・オーブ)
of Hydras	(ヒュドラ)
of Blizzards	(ブリザード)
of Meteors	(メテオ)
of Glacial Spikes	(グラシアル・スパイク)
of Teleportation	(テレポーテーション)
of Enchantment	(エンチャントメント)
of Fire Walls	(ファイア・ウォール)
of Novas	(ノヴァ)
of Fire Balls	(ファイア・ボール)
of Blazing	(ブレイジング)
of Ice Blasts	(アイス・ブラスト)
of Frost Novas	(フロスト・ノヴァ)
of Ice Bolts	(アイス・ボルト)
of Charged Bolts	(チャージド・ボルト)
of Fire Bolts	(ファイア・ボルト)
of Lightning Fury	(ライトニング・フューリー)
of Lightning Spear	(ライトニング・スピア)
of Freezing Arrows	(フリージング・アロー)
of Fending	(フェンド)
of Immolating Arrows	(イモレイション・アロー)
of Plague Javelin	(プラーグ・ジャベリン)
of Charged Spear	(チャージド・スピア)
of Guided Arrows	(ガイデッド・アロー)
of Ice Arrows	(アイス・アロー)
of Lightning Javelin	(ライトニング・ジャベリン)
of Impaling Spear	(インペイリング・スピア)
of Slow Missiles	(スロー・ミサイル)
of Exploding Arrows	(エクスプローディング・アロー)
of Poison Javelin	(ポイズン・ジャベリン)
of Power Spear	(パワー・スピア)
of Multiple Shot	(マルチプル・ショット)
of Cold Arrows	(コールド・アロー)
of Jabbing	(ジャブ)
of Inner Sight	(インナー・サイト)
of Fire Arrows	(ファイア・アロー)
of Magic Arrows	(マジック・アロー)
Of self-repair	自己修復
of Dawn	(曙)
of Inertia	(慣性)
of Joyfulness	(歓楽)
ModStre8a	、ドルイドのスキルレベル修正
ModStre8b	、ドルイドのスキルレベル修正
ModStre8c	個のソケット
ModStre8d	、対デーモン攻撃値修正
ModStre8e	、対アンデッド攻撃値修正
ModStre8f	、対デーモンダメージ修正
ModStre8g	％、攻撃値修正
ModStre8h	、ジャベリンとスピアのスキルレベル修正
ModStre8i	、パッシブと魔法のスキルレベル修正
ModStre8j	、弓とクロスボウのスキルレベル修正
ModStre8k	、防御のオーラのスキルレベル修正
ModStre8l	、攻撃のオーラのスキルレベル修正
ModStre8m	、戦闘のスキルレベル修正
ModStre8n	、召喚のスキルレベル修正
ModStre8o	、毒物と骨のスキルレベル修正
ModStre8p	(呪いスキル)
ModStre8q	、雄叫びのスキルレベル修正
ModStre8r	、戦闘のスキルレベル修正
ModStre8s	、戦闘の極意のスキルレベル修正
ModStre8t	、冷気のスキルレベル修正
ModStre8u	、稲妻のスキルレベル修正
ModStre8v	、火炎のスキルレベル修正
ModStre8w	、召喚呪文のスキルレベル修正
ModStre8x	、変身のスキルレベル修正
ModStre8y	、エレメンタルのスキルレベル修正
ModStre8z	、トラップのスキルレベル修正
ModStre9a	、シャドウ・ディシプリンのスキルレベル修正
ModStre9b	、マーシャル・アーツのスキルレベル修正
ModStre9c	(キャラクターレベルに比例)
ModStre9d	(夜間に上昇)
ModStre9e	(昼間に上昇)
ModStre9f	(夜明け前後に上昇)
ModStre9g	(夕暮れ前後に上昇)
ModStre9h	チャージの
ModStre9i	スタック数増加
ModStre9s	破壊不能
ModStre9t	１秒ごとに%dの耐久力を自然修復
ModStre9u	%dずつ耐久力を自然修復／%d秒ごとに
ModStre9v	数量が徐々に回復
ModStre9w	レベル%dの呪文投射：
ModStre9x	(振るうごとに)
ModStre9y	(敵の攻撃を受けるごとに)
ModStre9z	(敵に攻撃を当てるごとに)
ModStre10a	回分のチャージ
ModStre10b	レベル
ModStre10c	（１レベルにつき）
ModStre10d	(%d/%d回分のチャージ)
ModStre10e	(
ModStre10f	)
ModStre10g	ステルス
ModStre10h	毒物を受け付けない
ModStre10i	呪われている
ModStre10j	（パーティのプレイヤー１人あたり）
WeaponDescH2H	クロー級
WeaponDescOrb	オーブ級
ItemexpED	エレメンタル・ダメージ
StrGemX1	兜：
StrGemX2	盾：
StrGemX3	武器：
StrGemX4	防具：
GemeffectX11	筋力に追加
GemeffectX12	防御値に追加
GemeffectX13	攻撃値に追加
GemeffectX21	最大マナに追加
GemeffectX22	冷気耐性に追加
GemeffectX23	攻撃に冷気ダメージを追加
GemeffectX31	敏捷性に追加
GemeffectX32	毒物耐性に追加
GemeffectX33	攻撃に毒物ダメージを追加
GemeffectX41	最大ライフに追加
GemeffectX42	火炎耐性に追加
GemeffectX43	攻撃に火炎ダメージを追加
GemeffectX51	攻撃値に追加
GemeffectX52	全耐性に追加
GemeffectX53	対アンデッドダメージに追加
GemeffectX61	マジックアイテム発見確率に追加
GemeffectX62	稲妻耐性に追加
GemeffectX63	攻撃に稲妻ダメージを追加
GemeffectX71	マナとライフの回復を追加
GemeffectX72	攻撃者にダメージを返す性質を追加
GemeffectX73	攻撃の際にマナとライフを盗む性質を追加
Coldkill	コールドキル
Butchers Cleaver	ブッチャーズ・クリーヴァー
